Mouse_ID,Neuron_ID,Model,R²_train,R²_test
Mouse507,Neuron_10,motion,-0.005447820020753546,-0.0019480865956500448
Mouse507,Neuron_10,BF,-0.003246954257600887,-0.0005329446843658214
Mouse507,Neuron_10,BFmotion,-0.005392375231670421,-0.0009068681189698946
Mouse507,Neuron_10,HR,3.15617816432967e-05,0.006326788448465015
Mouse507,Neuron_10,HRmotion,0.0003402028787110378,0.01446429888584222
Mouse507,Neuron_10,all,0.0008064718664977155,0.01932476020225571
Mouse507,Neuron_11,motion,0.0426218092231756,-0.08705660434880813
Mouse507,Neuron_11,BF,0.022147226894775506,-0.04369672958332149
Mouse507,Neuron_11,BFmotion,0.04333650375511529,-0.08225896542864586
Mouse507,Neuron_11,HR,0.010307231965608343,0.0036322072767078772
Mouse507,Neuron_11,HRmotion,0.04234665882391231,-0.08151945253939763
Mouse507,Neuron_11,all,0.043031373991985825,-0.07901649759871376
Mouse507,Neuron_12,motion,0.03867173322042723,0.02452305160285806
Mouse507,Neuron_12,BF,0.007296251619432504,-0.006329135218145598
Mouse507,Neuron_12,BFmotion,0.04136894296653559,0.01343770701084468
Mouse507,Neuron_12,HR,0.004457738823697844,-0.013885038140966977
Mouse507,Neuron_12,HRmotion,0.039059702647532335,0.01901909369997623
Mouse507,Neuron_12,all,0.041294950448994894,0.01055635764032592
Mouse507,Neuron_13,motion,0.018020125969927903,0.01892136460406091
Mouse507,Neuron_13,BF,0.0016131872562931803,0.00030121499315527434
Mouse507,Neuron_13,BFmotion,0.021813395849609396,0.02345617295916591
Mouse507,Neuron_13,HR,0.004727132729702132,-0.0015179798519522336
Mouse507,Neuron_13,HRmotion,0.02327926241744731,0.022468979940450495
Mouse507,Neuron_13,all,0.02218798586030204,0.023450851308601695
Mouse507,Neuron_14,motion,-0.002400733901862839,-0.00785364143220768
Mouse507,Neuron_14,BF,-0.0016035424846561508,-0.0021703178510081855
Mouse507,Neuron_14,BFmotion,-0.002573037808770362,-0.004380015288553363
Mouse507,Neuron_14,HR,0.0010378003605648223,-0.005877344496202586
Mouse507,Neuron_14,HRmotion,0.0007325683616941303,-0.018301639832929206
Mouse507,Neuron_14,all,0.0004843810768001333,-0.014957826004012631
Mouse507,Neuron_15,motion,0.0020948085776016034,-0.029100211447843582
Mouse507,Neuron_15,BF,-0.002766624301744303,-0.01012683679551385
Mouse507,Neuron_15,BFmotion,0.0014953425817582967,-0.028391116495176894
Mouse507,Neuron_15,HR,0.00787735494887205,-0.026073796918305803
Mouse507,Neuron_15,HRmotion,0.014400743063504496,-0.05265263507430684
Mouse507,Neuron_15,all,0.014283506204291063,-0.05125137595862883
Mouse507,Neuron_16,motion,-0.0003912948825941065,-0.004769679864517373
Mouse507,Neuron_16,BF,-0.0014907579533469661,-0.0015687447468901716
Mouse507,Neuron_16,BFmotion,-0.0014802877016692583,-0.005064505181886281
Mouse507,Neuron_16,HR,0.00018166520545777055,-0.007341533453810722
Mouse507,Neuron_16,HRmotion,-7.335309860834194e-06,-0.00322638279500409
Mouse507,Neuron_16,all,-0.00020875421972694764,-0.018574156948716558
Mouse507,Neuron_17,motion,-0.0018645691858695912,0.007380602389687185
Mouse507,Neuron_17,BF,0.005251763420314881,-0.011373888521034159
Mouse507,Neuron_17,BFmotion,0.009831506710523397,0.019000432556534497
Mouse507,Neuron_17,HR,0.0017490321762599237,0.007205935701496857
Mouse507,Neuron_17,HRmotion,0.0021096396258552864,0.007131038678140245
Mouse507,Neuron_17,all,0.01569048749926345,0.02084915693556888
Mouse507,Neuron_18,motion,0.04870603427122224,0.010289805950745912
Mouse507,Neuron_18,BF,0.004087236315465925,-0.0005230157777953437
Mouse507,Neuron_18,BFmotion,0.05261261085570743,0.0068025996519435195
Mouse507,Neuron_18,HR,0.005293661207444855,0.004571333649315279
Mouse507,Neuron_18,HRmotion,0.05168553899868318,0.007993342051438423
Mouse507,Neuron_18,all,0.05237695317527673,0.003858172031806717
Mouse507,Neuron_19,motion,0.06200797409314718,-0.009715806979555985
Mouse507,Neuron_19,BF,0.003241063063708793,-0.05192209593984254
Mouse507,Neuron_19,BFmotion,0.06400519707815797,-0.04913138223538294
Mouse507,Neuron_19,HR,-0.0027805131912521652,-0.023058372310863273
Mouse507,Neuron_19,HRmotion,0.0647376613611443,0.004619291388529678
Mouse507,Neuron_19,all,0.06695534836558163,-0.04393206915893888
Mouse507,Neuron_20,motion,0.03196883185314832,0.029366703096721736
Mouse507,Neuron_20,BF,0.03834528557259853,0.0033642502754150927
Mouse507,Neuron_20,BFmotion,0.03966926043136783,0.018418582546351314
Mouse507,Neuron_20,HR,0.04134520476085579,0.04241997906352757
Mouse507,Neuron_20,HRmotion,0.048428031683548034,0.05081065772378579
Mouse507,Neuron_20,all,0.05370843494796831,0.03634877646407353
Mouse507,Neuron_21,motion,0.006342915145320238,0.006229488273055028
Mouse507,Neuron_21,BF,0.014547194625251248,0.017628593584336993
Mouse507,Neuron_21,BFmotion,0.012479292754752703,0.028857398324534378
Mouse507,Neuron_21,HR,0.0029315469699611853,0.011924425396586114
Mouse507,Neuron_21,HRmotion,0.004870667058764622,0.011105369166105716
Mouse507,Neuron_21,all,0.014893345877387975,0.03414740786255621
Mouse507,Neuron_22,motion,0.028341522460595646,0.01952507216812782
Mouse507,Neuron_22,BF,0.0005112885911981336,0.0008053600233375313
Mouse507,Neuron_22,BFmotion,0.029562086050231806,0.020769067159070786
Mouse507,Neuron_22,HR,0.004762059321024315,0.013626382511650381
Mouse507,Neuron_22,HRmotion,0.038473943107635813,0.04439861857525296
Mouse507,Neuron_22,all,0.03884815771453496,0.04674863006126828
Mouse507,Neuron_23,motion,0.0011894793110669654,0.005251303661680362
Mouse507,Neuron_23,BF,0.004287402102408388,0.007661667669544903
Mouse507,Neuron_23,BFmotion,0.004294951789657731,0.0092347734971584
Mouse507,Neuron_23,HR,-0.0021159317705710333,0.0027087948190444022
Mouse507,Neuron_23,HRmotion,0.002457636822676923,0.005698559818669069
Mouse507,Neuron_23,all,0.005879313061909053,0.011727807099410903
Mouse507,Neuron_24,motion,0.13793907000592157,0.03311023501240662
Mouse507,Neuron_24,BF,0.1639689485774997,0.12039110323499413
Mouse507,Neuron_24,BFmotion,0.1951473853859627,0.10758382078729356
Mouse507,Neuron_24,HR,0.1654051102438467,0.08977123889224525
Mouse507,Neuron_24,HRmotion,0.2038365494855511,0.10158768247008387
Mouse507,Neuron_24,all,0.24363747215574297,0.13988911489512612
Mouse512,Neuron_1,motion,0.0014741692575916288,-0.003532963316987825
Mouse512,Neuron_1,BF,0.001120451502063613,-0.0166375976663391
Mouse512,Neuron_1,BFmotion,0.003084395337085022,-0.008355418345125099
Mouse512,Neuron_2,motion,-0.002478066563257997,0.0034626791161482817
Mouse512,Neuron_2,BF,0.0026983300096339313,0.009572979976812723
Mouse512,Neuron_2,BFmotion,0.003171126064778851,0.020543743117433788
Mouse512,Neuron_3,motion,0.014012280936388977,0.032486860023733355
Mouse512,Neuron_3,BF,0.003120526956497449,-0.0017500550245019841
Mouse512,Neuron_3,BFmotion,0.015045870881568257,0.029009969737201824
Mouse512,Neuron_4,motion,0.0014541501872122886,-0.035513330739767035
Mouse512,Neuron_4,BF,0.0017899156305627884,-0.02665308584245829
Mouse512,Neuron_4,BFmotion,0.0020436402225839866,-0.03231535040956768
Mouse512,Neuron_5,motion,-0.0012285490811501988,0.0015446450467513362
Mouse512,Neuron_5,BF,0.0017848049130466004,-0.00224591590078016
Mouse512,Neuron_5,BFmotion,0.0003030785944448056,-0.001942033732113435
Mouse512,Neuron_6,motion,0.0015193754492815348,-0.011953627144941859
Mouse512,Neuron_6,BF,0.0005520665670280866,-0.010329643986323633
Mouse512,Neuron_6,BFmotion,0.0031196856934242456,-0.013778021459272427
Mouse512,Neuron_7,motion,0.0524645656676922,0.06167621836984438
Mouse512,Neuron_7,BF,0.07211223173373511,0.05534457409507465
Mouse512,Neuron_7,BFmotion,0.08372233270560606,0.08410052289538206
Mouse512,Neuron_8,motion,0.1800756432358223,0.14036999485367996
Mouse512,Neuron_8,BF,0.08567166885022715,0.05571604239026273
Mouse512,Neuron_8,BFmotion,0.19036328030250455,0.13743585168216532
Mouse512,Neuron_9,motion,0.0011897945916120368,-0.06173518815307455
Mouse512,Neuron_9,BF,0.01179376469045339,-0.0691654560106576
Mouse512,Neuron_9,BFmotion,0.013230618736614085,-0.06257463335391344
Mouse512,Neuron_10,motion,0.003454398232651612,0.017196650169891026
Mouse512,Neuron_10,BF,0.00467417230693723,0.003179373480200365
Mouse512,Neuron_10,BFmotion,0.012161877919780784,0.02849995264030214
Mouse512,Neuron_11,motion,-0.0015193020395368074,-0.0008699647537004918
Mouse512,Neuron_11,BF,0.0013799055762914625,-0.0012263350797063755
Mouse512,Neuron_11,BFmotion,-3.055048377933467e-05,-0.001686618114163041
Mouse512,Neuron_12,motion,0.00988068783497853,-0.06137185770381892
Mouse512,Neuron_12,BF,0.004733852842615183,0.004160784328195777
Mouse512,Neuron_12,BFmotion,0.01444039672577504,-0.041677531674868984
Mouse512,Neuron_13,motion,0.011344813089475969,0.016292904737115643
Mouse512,Neuron_13,BF,0.002493617196610809,-0.020921916778607885
Mouse512,Neuron_13,BFmotion,0.012130919611884217,0.015945230393044074
Mouse512,Neuron_14,motion,0.030211649238235938,0.023806770184526038
Mouse512,Neuron_14,BF,-0.0032113301749477686,-0.012140231245554967
Mouse512,Neuron_14,BFmotion,0.03046149120687345,0.021754385181490088
Mouse512,Neuron_15,motion,0.00010794251049337512,-0.0027632149816454454
Mouse512,Neuron_15,BF,-0.0008510145126191082,-0.0014721763785665587
Mouse512,Neuron_15,BFmotion,-0.0005396166946191938,-0.0030016583572771705
Mouse512,Neuron_16,motion,0.0007523300319702608,-0.006807075200929713
Mouse512,Neuron_16,BF,0.001023357537440206,0.0018736447951837043
Mouse512,Neuron_16,BFmotion,0.00169086376118861,0.010481272763484095
Mouse512,Neuron_17,motion,0.003973777766172026,-0.013250284449922711
Mouse512,Neuron_17,BF,0.0026833623901362015,-0.018307260418090943
Mouse512,Neuron_17,BFmotion,0.0068796923567589815,-0.015828197365603147
Mouse512,Neuron_18,motion,0.032896246036914364,0.026703982913408142
Mouse512,Neuron_18,BF,0.03432738263824893,-0.035230379101089504
Mouse512,Neuron_18,BFmotion,0.056572747236379575,0.004402544858605251
Mouse512,Neuron_19,motion,0.004882295253232738,0.017611521507543304
Mouse512,Neuron_19,BF,-0.0012493250629940444,-0.00034117324414917327
Mouse512,Neuron_19,BFmotion,0.006828284465554257,0.018689307754485962
Mouse512,Neuron_20,motion,0.06973983473086638,0.10004767955512717
Mouse512,Neuron_20,BF,0.06538455926073283,0.03695876351051741
Mouse512,Neuron_20,BFmotion,0.09345985093131152,0.09408592832934937
Mouse512,Neuron_21,motion,0.0007178492356213928,0.01727269662181985
Mouse512,Neuron_21,BF,0.0013918768022646688,0.009729464644706365
Mouse512,Neuron_21,BFmotion,0.003504090896110368,0.019864625827502813
Mouse512,Neuron_22,motion,0.0003113409629195152,-0.001280832883998384
Mouse512,Neuron_22,BF,-0.000969870378996629,-0.009314635812692984
Mouse512,Neuron_22,BFmotion,0.005040926571407933,-0.0002805386295079426
Mouse512,Neuron_23,motion,0.0025797767791452706,0.008473670238620112
Mouse512,Neuron_23,BF,0.016723998171305564,0.0019045268089578071
Mouse512,Neuron_23,BFmotion,0.04100327480858799,0.02912096724764146
Mouse512,Neuron_24,motion,0.012182775267567258,0.015510332701451524
Mouse512,Neuron_24,BF,0.0034688511451149706,-0.016808554585427515
Mouse512,Neuron_24,BFmotion,0.020993394059878413,0.02260255536289335
Mouse512,Neuron_25,motion,0.0799373925276224,-0.02475716508711079
Mouse512,Neuron_25,BF,0.055683455649024126,-0.006314772340286101
Mouse512,Neuron_25,BFmotion,0.09866582861506941,-0.022168436003777714
Mouse512,Neuron_26,motion,0.07187058453299519,-0.021264387812043095
Mouse512,Neuron_26,BF,0.09411863981874768,-0.10020325657056817
Mouse512,Neuron_26,BFmotion,0.11578320792613084,-0.07934854184284656
Mouse510,Neuron_1,motion,-0.0009062700779916222,-0.008692138463360477
Mouse510,Neuron_1,BF,-0.0021971512981072473,-0.013947112904752812
Mouse510,Neuron_1,BFmotion,0.0005461238414478986,0.0007971027991044988
Mouse510,Neuron_1,HR,0.002888581774381094,-0.0068534988867214874
Mouse510,Neuron_1,HRmotion,0.0017130136298368237,-0.005507703348385018
Mouse510,Neuron_1,all,0.005869453887252596,0.018905793492431933
Mouse510,Neuron_2,motion,-0.001635160079061726,-0.006365178974180985
Mouse510,Neuron_2,BF,0.0004322489958212161,0.0033557926235207036
Mouse510,Neuron_2,BFmotion,-0.0005458406493100698,-0.001724628431214681
Mouse510,Neuron_2,HR,0.0005445879425634459,-0.005154104108080482
Mouse510,Neuron_2,HRmotion,-0.0010469266509979037,-0.012655593406015297
Mouse510,Neuron_2,all,-0.00128073501567465,-0.00909241916688397
Mouse510,Neuron_3,motion,0.009328071037640617,-0.0007068964499523656
Mouse510,Neuron_3,BF,0.0006681512562627834,-0.003981264070097801
Mouse510,Neuron_3,BFmotion,0.011081934352302846,-0.002879931958819082
Mouse510,Neuron_3,HR,0.0004876750152475129,0.00026181197236418985
Mouse510,Neuron_3,HRmotion,0.00951392322647957,-0.0017934612203036604
Mouse510,Neuron_3,all,0.009753423226395719,-0.0016242270701076755
Mouse510,Neuron_4,motion,0.020468826630085958,0.014506431504291317
Mouse510,Neuron_4,BF,0.0016565125074165855,-0.015790177107060543
Mouse510,Neuron_4,BFmotion,0.027498034660985417,4.8853366633627715e-05
Mouse510,Neuron_4,HR,0.002246879531844437,-9.050320907122433e-05
Mouse510,Neuron_4,HRmotion,0.024606605966569762,0.012047920937500733
Mouse510,Neuron_4,all,0.027861324311250303,-0.0007502782919994733
Mouse510,Neuron_5,motion,0.19885075053198503,0.173262682434823
Mouse510,Neuron_5,BF,0.13693626644465967,0.16845324273890594
Mouse510,Neuron_5,BFmotion,0.25684509897429864,0.23377660927912625
Mouse510,Neuron_5,HR,0.26148155857425304,0.17713720530601618
Mouse510,Neuron_5,HRmotion,0.32381781416561495,0.24910170670085519
Mouse510,Neuron_5,all,0.3375802801861448,0.27404464015275243
Mouse510,Neuron_6,motion,0.032482363760870415,0.029170077480891177
Mouse510,Neuron_6,BF,0.014335159285430521,0.036775511481297096
Mouse510,Neuron_6,BFmotion,0.03892003351780304,0.047759028066636566
Mouse510,Neuron_6,HR,0.02104643096507113,0.002206618354428258
Mouse510,Neuron_6,HRmotion,0.036852867096235184,0.02306629302329488
Mouse510,Neuron_6,all,0.04018944716014596,0.0425481297775282
Mouse510,Neuron_7,motion,0.025337539436569023,0.07956706011791959
Mouse510,Neuron_7,BF,0.03224727231106232,0.049025781379536504
Mouse510,Neuron_7,BFmotion,0.04551584240394428,0.0883160214076063
Mouse510,Neuron_7,HR,0.03213151311518172,0.04877538181565344
Mouse510,Neuron_7,HRmotion,0.044760883740196974,0.08742518789239362
Mouse510,Neuron_7,all,0.05307707880294665,0.09145400300318396
Mouse510,Neuron_8,motion,0.07339246903176785,0.03896128869920101
Mouse510,Neuron_8,BF,0.02215655580525209,0.003568421373778552
Mouse510,Neuron_8,BFmotion,0.10748865711339954,0.06601454871599477
Mouse510,Neuron_8,HR,0.031065025440364224,-0.00452342910777781
Mouse510,Neuron_8,HRmotion,0.07903992824805244,0.029272544387565103
Mouse510,Neuron_8,all,0.13356595576160327,0.02716549259344825
Mouse510,Neuron_9,motion,0.014520527286239648,0.03339846564915816
Mouse510,Neuron_9,BF,-0.004257822565790814,-0.0029369686056832656
Mouse510,Neuron_9,BFmotion,0.013931196589452766,0.03582455028174447
Mouse510,Neuron_9,HR,0.000536217566107533,0.0015456296186845409
Mouse510,Neuron_9,HRmotion,0.020965551716037777,0.02969251420462482
Mouse510,Neuron_9,all,0.02075915188005233,0.028734821156668033
Mouse510,Neuron_10,motion,0.0004740988595115736,0.0037051947808881547
Mouse510,Neuron_10,BF,-0.00047605679901137067,0.008232840414860387
Mouse510,Neuron_10,BFmotion,0.004383110058750206,0.015724215625249727
Mouse510,Neuron_10,HR,0.005729180303671089,0.0067874226132611515
Mouse510,Neuron_10,HRmotion,0.008256039008679727,0.008207158861085584
Mouse510,Neuron_10,all,0.01426168208070815,0.02056670738462696
Mouse510,Neuron_11,motion,0.006620849055517186,-0.010676984875563011
Mouse510,Neuron_11,BF,0.003121633039019511,0.0035821150203212415
Mouse510,Neuron_11,BFmotion,0.011901347895296222,-0.010793516933920833
Mouse510,Neuron_11,HR,0.009262593856057922,0.009030100177248257
Mouse510,Neuron_11,HRmotion,0.013175325158614392,-0.0006286213956552267
Mouse510,Neuron_11,all,0.015682947603721974,-0.0033227669525996983
Mouse510,Neuron_12,motion,0.020055859338396553,0.03432801916979944
Mouse510,Neuron_12,BF,0.0065926346985190065,0.01869814077714027
Mouse510,Neuron_12,BFmotion,0.022234868425480968,0.037342454760350696
Mouse510,Neuron_12,HR,0.01103648771748884,0.04041693535941193
Mouse510,Neuron_12,HRmotion,0.023981720350768555,0.04707080127587082
Mouse510,Neuron_12,all,0.02420511726305057,0.042386372953858165
Mouse510,Neuron_13,motion,0.06563248481624373,0.0630992041535674
Mouse510,Neuron_13,BF,0.04705977430100128,0.016209928304032006
Mouse510,Neuron_13,BFmotion,0.08638938548966715,0.05655281349065355
Mouse510,Neuron_13,HR,1.9242856978518573e-06,0.002143797051045171
Mouse510,Neuron_13,HRmotion,0.07048483614056884,0.07167028859607538
Mouse510,Neuron_13,all,0.09695299031345916,0.07295903243148483
Mouse510,Neuron_14,motion,0.08030291117619393,0.0013450046981122732
Mouse510,Neuron_14,BF,0.00575985902909919,0.012870345903789548
Mouse510,Neuron_14,BFmotion,0.0841351346723502,0.010541386687319854
Mouse510,Neuron_14,HR,0.039966008760847174,0.022162392465075453
Mouse510,Neuron_14,HRmotion,0.08787735586129256,0.018642301629910873
Mouse510,Neuron_14,all,0.09166236428389027,0.017603975395817262
Mouse510,Neuron_15,motion,0.009448474402962082,-0.0145642554113381
Mouse510,Neuron_15,BF,0.02533074854863624,-0.0359644851685359
Mouse510,Neuron_15,BFmotion,0.04440336166126442,-0.037207538393787765
Mouse510,Neuron_15,HR,0.002278130511137255,-0.03309311970800688
Mouse510,Neuron_15,HRmotion,0.019940283122558643,-0.04492896777970823
Mouse510,Neuron_15,all,0.048234388610753756,-0.06097466889189107
Mouse510,Neuron_16,motion,0.027509782640799684,0.036413116147850144
Mouse510,Neuron_16,BF,0.0015355876796738777,-0.04308887830793928
Mouse510,Neuron_16,BFmotion,0.028467982316376393,0.03604328164641879
Mouse510,Neuron_16,HR,0.02329852271274375,-0.00011834962960732831
Mouse510,Neuron_16,HRmotion,0.03557859990202576,0.06258234372856863
Mouse510,Neuron_16,all,0.036496278805925056,0.0500974326923983
Mouse510,Neuron_17,motion,0.10000239948812932,0.14835156743492806
Mouse510,Neuron_17,BF,-0.003214060850144551,-0.0032755024690460655
Mouse510,Neuron_17,BFmotion,0.10083705968168252,0.13669885536826432
Mouse510,Neuron_17,HR,-0.0026538748284010705,-0.0010846823199734956
Mouse510,Neuron_17,HRmotion,0.10521420259997427,0.15808824754272355
Mouse510,Neuron_17,all,0.1075742514437726,0.14721565067378506
Mouse510,Neuron_18,motion,0.005271646421859066,0.032234436923589294
Mouse510,Neuron_18,BF,0.00017094619908017972,0.005413167968235766
Mouse510,Neuron_18,BFmotion,0.01356506726103568,0.04645613287430961
Mouse510,Neuron_18,HR,0.002787201555347396,0.015548039532578106
Mouse510,Neuron_18,HRmotion,0.01458649328147026,0.04939209888906981
Mouse510,Neuron_18,all,0.018133612643677056,0.0558235293388466
Mouse510,Neuron_19,motion,0.012514864079748823,-0.0022611322748198326
Mouse510,Neuron_19,BF,0.0011161384610592685,0.009856728770329726
Mouse510,Neuron_19,BFmotion,0.01757472521910459,0.01597556048680171
Mouse510,Neuron_19,HR,0.0011056102483618213,-0.011589412544118716
Mouse510,Neuron_19,HRmotion,0.014333183230078927,0.0020464131933527474
Mouse510,Neuron_19,all,0.018407918004628952,0.008221910853581482
Mouse510,Neuron_20,motion,0.033971292365620374,0.0381302433455637
Mouse510,Neuron_20,BF,0.0011310688695201465,-0.016758709520084958
Mouse510,Neuron_20,BFmotion,0.03362038314633555,0.038108058399812905
Mouse510,Neuron_20,HR,0.03565291780641559,0.03973534796777767
Mouse510,Neuron_20,HRmotion,0.05066180757408782,0.0558476962990746
Mouse510,Neuron_20,all,0.05166659345291162,0.06432080388469341
Mouse510,Neuron_21,motion,-0.002349159800371825,0.003691174847356371
Mouse510,Neuron_21,BF,-0.0008166139959258079,-0.006099433784529706
Mouse510,Neuron_21,BFmotion,-0.00013919633141761255,-0.003218045603673003
Mouse510,Neuron_21,HR,-0.0017020800089415423,-0.000419203229635734
Mouse510,Neuron_21,HRmotion,-0.00183351475996405,0.006828064998284811
Mouse510,Neuron_21,all,-0.0004412263109193182,-0.0004226837260694616
Mouse510,Neuron_22,motion,0.22682583394853145,0.26217352813674455
Mouse510,Neuron_22,BF,0.12664100228447223,0.12343018957952223
Mouse510,Neuron_22,BFmotion,0.2667146363365106,0.2822825662845512
Mouse510,Neuron_22,HR,0.1418324196679474,0.10228075334535869
Mouse510,Neuron_22,HRmotion,0.3004678909109348,0.2843053686184369
Mouse510,Neuron_22,all,0.3091996021165313,0.29478067279051257
Mouse510,Neuron_23,motion,0.018413644743730372,-0.007500677868758965
Mouse510,Neuron_23,BF,0.01511798251450489,-0.02071264957719432
Mouse510,Neuron_23,BFmotion,0.04124525990895363,-0.006870877520014584
Mouse510,Neuron_23,HR,0.05222006311993146,-0.004358458684634359
Mouse510,Neuron_23,HRmotion,0.06748448499322764,0.0035955800750591127
Mouse510,Neuron_23,all,0.0761960339418138,-0.0025313966858959702
Mouse510,Neuron_24,motion,0.01901562080163115,-0.017029594715892715
Mouse510,Neuron_24,BF,0.0006494065135471238,-0.01790432117060403
Mouse510,Neuron_24,BFmotion,0.019085488906177783,-0.04000443981042556
Mouse510,Neuron_24,HR,0.019456920419919154,-0.03326255240237885
Mouse510,Neuron_24,HRmotion,0.02727630021491443,-0.03248630342657188
Mouse510,Neuron_24,all,0.02907027488421334,-0.04899664338377585
Mouse510,Neuron_25,motion,0.0019590059776694703,-0.009456439276632977
Mouse510,Neuron_25,BF,8.978036685107771e-05,-0.004669324575874878
Mouse510,Neuron_25,BFmotion,0.0017594054089103306,-0.0048097551606152145
Mouse510,Neuron_25,HR,0.005605480576425048,0.003872533208084006
Mouse510,Neuron_25,HRmotion,0.004994482771723407,-0.0002578616585355853
Mouse510,Neuron_25,all,0.004237872976554913,-0.01064648642895416
Mouse514,Neuron_1,motion,0.009398445420623246,0.006081020082914557
Mouse514,Neuron_1,BF,0.007929441348942667,0.0027813654547025335
Mouse514,Neuron_1,BFmotion,0.014070691677197367,0.007421117458717763
Mouse514,Neuron_2,motion,0.013458928889668664,0.020235085507176787
Mouse514,Neuron_2,BF,-0.0011109293759173245,-0.004423757253792626
Mouse514,Neuron_2,BFmotion,0.016676304907359208,0.015694525023509986
Mouse514,Neuron_3,motion,0.050304400217357825,0.08972450355754436
Mouse514,Neuron_3,BF,0.044466349778113125,0.02200725733230391
Mouse514,Neuron_3,BFmotion,0.06905986057736709,0.08573453993293567
Mouse514,Neuron_4,motion,0.07914593228834581,-0.031077843614677914
Mouse514,Neuron_4,BF,-0.003096764418862019,-0.0320429801098967
Mouse514,Neuron_4,BFmotion,0.07920951703832087,-0.025615656157017552
Mouse514,Neuron_5,motion,0.012483247229412697,0.031862696405113966
Mouse514,Neuron_5,BF,0.00410115571013947,0.011543425502182014
Mouse514,Neuron_5,BFmotion,0.016870542470800397,0.034027659250141506
Mouse514,Neuron_6,motion,0.02682310278848421,0.02028804234286652
Mouse514,Neuron_6,BF,-0.0020331911493111756,-0.004656651106970777
Mouse514,Neuron_6,BFmotion,0.02761771944802598,0.017373813799606674
Mouse514,Neuron_7,motion,0.005397464343683889,0.008762642109187202
Mouse514,Neuron_7,BF,0.00047320889539708143,-0.0022131885294216502
Mouse514,Neuron_7,BFmotion,0.006693639785698679,0.010420710930425958
Mouse514,Neuron_8,motion,0.07092016660546699,-0.025711548799039363
Mouse514,Neuron_8,BF,0.023244167511471847,-0.0102806956763426
Mouse514,Neuron_8,BFmotion,0.0781515952326531,-0.032894216070586735
Mouse514,Neuron_9,motion,-0.0024654965112107297,-0.016932966569415342
Mouse514,Neuron_9,BF,0.0014962536280900274,-0.01890445202093516
Mouse514,Neuron_9,BFmotion,0.0020225654294155682,-0.015243936171752237
Mouse514,Neuron_10,motion,0.013070416741985013,0.024871556066797584
Mouse514,Neuron_10,BF,-0.003452236252831109,-0.018781859565850878
Mouse514,Neuron_10,BFmotion,0.014762576946484552,0.026509256994007524
Mouse514,Neuron_11,motion,-0.005479280800000441,-0.009285975310420636
Mouse514,Neuron_11,BF,-0.0034354639128988617,-0.0037051625458262016
Mouse514,Neuron_11,BFmotion,-0.0016232003843157817,-0.009001493972920604
Mouse514,Neuron_12,motion,0.06050642448880912,0.03616094631708633
Mouse514,Neuron_12,BF,0.02104475057875672,-0.012993971520636638
Mouse514,Neuron_12,BFmotion,0.0650858321648454,0.03208212415390377
Mouse514,Neuron_13,motion,0.0018941071286598498,0.0033614232249483678
Mouse514,Neuron_13,BF,0.0026032878396033744,0.004995371473820898
Mouse514,Neuron_13,BFmotion,0.004371627301887204,0.009774373729526276
Mouse514,Neuron_14,motion,0.023212383672398685,-0.05906140151719108
Mouse514,Neuron_14,BF,0.02953777766599346,-0.1395912952494951
Mouse514,Neuron_14,BFmotion,0.040351090306005144,-0.12461220288554342
Mouse514,Neuron_15,motion,-0.0010450232339213716,-0.023595589069207668
Mouse514,Neuron_15,BF,-0.0014669764236894256,-0.007862140620770841
Mouse514,Neuron_15,BFmotion,0.0007075012531305713,-0.021176653559950687
Mouse514,Neuron_16,motion,0.009188743766276786,-0.002133141638957836
Mouse514,Neuron_16,BF,-0.0011957797626116263,-0.006713218255332665
Mouse514,Neuron_16,BFmotion,0.010585421142006491,-0.003019075826258266
Mouse514,Neuron_17,motion,0.004971586574981024,-0.007376099915152201
Mouse514,Neuron_17,BF,-0.005619323042047375,-0.008564041214792262
Mouse514,Neuron_17,BFmotion,0.0042281535888072375,-0.00897861948922718
Mouse514,Neuron_18,motion,0.04622530207255047,0.09075998133126917
Mouse514,Neuron_18,BF,0.0013395979190811147,0.0052675408141467095
Mouse514,Neuron_18,BFmotion,0.04659795823189816,0.09157526426651452
Mouse514,Neuron_19,motion,0.014356944681441197,0.01085241141884763
Mouse514,Neuron_19,BF,2.6729605423714276e-05,-0.006389472332361423
Mouse514,Neuron_19,BFmotion,0.013039987869903059,0.009977118484834513
Mouse514,Neuron_20,motion,0.014838671895583033,-0.023693896719265473
Mouse514,Neuron_20,BF,0.004551071022076814,-0.02106888895162773
Mouse514,Neuron_20,BFmotion,0.01955012359353443,-0.0425687574168474
Mouse514,Neuron_21,motion,0.0253978314696748,0.06430967227593098
Mouse514,Neuron_21,BF,0.0027630352397915114,-0.009509601799914336
Mouse514,Neuron_21,BFmotion,0.02551348344146005,0.060459104325775725
Mouse514,Neuron_22,motion,0.019216447573874928,0.04415157054003771
Mouse514,Neuron_22,BF,0.005120084790156088,0.022713829693425946
Mouse514,Neuron_22,BFmotion,0.02491961016641473,0.05115190053872931
Mouse514,Neuron_23,motion,0.10790221687465547,0.058643440946337
Mouse514,Neuron_23,BF,0.028330104366786533,0.005656861833811755
Mouse514,Neuron_23,BFmotion,0.11571909357547776,0.05566818493144421
Mouse514,Neuron_24,motion,0.0005056202376995334,0.012574832555002469
Mouse514,Neuron_24,BF,0.00019059128636893518,0.005290226028958456
